,PCE,Jsc,Voc,FF,smiles_donor,smiles_acceptor,smiles_canonical,Inverted?,Solvent,DIO?,Processing_Technique,TA?,SVA?,TA,SVA,thickness_nm,blend_ratio,Molecular_Weight,DOI
226,6.49,11.84,0.84,0.652,[*]c1cc(CCCCCC)c([*])s1,c1ccc2c(c1)C1CC2C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c%14c%15c%16c%17c%18c%19c%20c%21c%22c%23c(c%14c%14c%24c%23c%23c%22c%22c%20c(c2c%22c%11c%23c%10c%24c9c%148)c4c%19c%12c%17c5c%16c%136)C%152C4CC(c5ccccc54)C%18%212)C713,[*]c1cc(CCCCCC)c([*])s1.c1ccc2c(c1)C1CC2C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c%14c%15c%16c%17c%18c%19c%20c%21c%22c%23c(c%14c%14c%24c%23c%23c%22c%22c%20c(c2c%22c%11c%23c%10c%24c9c%148)c4c%19c%12c%17c5c%16c%136)C%152C4CC(c5ccccc54)C%18%212)C713,TRUE,,FALSE,spin coating,TRUE,FALSE,TA at 150°C for 25 minutes,,,1,,10.1016/j.electacta.2017.11.085
227,1.715,5.31,0.85,0.380,[*]c1cc2c(s1)-c1sc(-c3ccc(-c4cc5c(s4)-c4sc(-c6ccc([*])c7nc(-c8cccc(OCCCCCCCC)c8)c(-c8cccc(OCCCCCCCC)c8)nc67)cc4[Si]5(CC(CC)CCCC)C(CC)CCCC)c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(s1)-c1sc(-c3ccc(-c4cc5c(s4)-c4sc(-c6ccc([*])c7nc(-c8cccc(OCCCCCCCC)c8)c(-c8cccc(OCCCCCCCC)c8)nc67)cc4[Si]5(CC(CC)CCCC)C(CC)CCCC)c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,,2,38300,10.1002/pola.28904
228,2.12,6.15,0.84,0.410,[*]c1cc2c(s1)-c1sc(-c3ccc(-c4cc5c(s4)-c4sc(-c6ccc([*])c7nc(-c8cccc(OCCCCCCCC)c8)c(-c8cccc(OCCCCCCCC)c8)nc67)cc4[Si]5(CC(CC)CCCC)C(CC)CCCC)c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(s1)-c1sc(-c3ccc(-c4cc5c(s4)-c4sc(-c6ccc([*])c7nc(-c8cccc(OCCCCCCCC)c8)c(-c8cccc(OCCCCCCCC)c8)nc67)cc4[Si]5(CC(CC)CCCC)C(CC)CCCC)c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,,1,38300,10.1002/pola.28904
229,2.86,7.66,0.85,0.440,[*]c1cc2c(s1)-c1sc(-c3ccc(-c4cc5c(s4)-c4sc(-c6ccc([*])c7nc(-c8cccc(OCCCCCCCC)c8)c(-c8cccc(OCCCCCCCC)c8)nc67)cc4[Si]5(CC(CC)CCCC)C(CC)CCCC)c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(s1)-c1sc(-c3ccc(-c4cc5c(s4)-c4sc(-c6ccc([*])c7nc(-c8cccc(OCCCCCCCC)c8)c(-c8cccc(OCCCCCCCC)c8)nc67)cc4[Si]5(CC(CC)CCCC)C(CC)CCCC)c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,,0.6666666666666666,38300,10.1002/pola.28904
230,3.57,8.64,0.86,0.480,[*]c1cc2c(s1)-c1sc(-c3ccc(-c4cc5c(s4)-c4sc(-c6ccc([*])c7nc(-c8cccc(OCCCCCCCC)c8)c(-c8cccc(OCCCCCCCC)c8)nc67)cc4[Si]5(CC(CC)CCCC)C(CC)CCCC)c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(s1)-c1sc(-c3ccc(-c4cc5c(s4)-c4sc(-c6ccc([*])c7nc(-c8cccc(OCCCCCCCC)c8)c(-c8cccc(OCCCCCCCC)c8)nc67)cc4[Si]5(CC(CC)CCCC)C(CC)CCCC)c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,,0.5,38300,10.1002/pola.28904
231,2.95,7.81,0.84,0.450,[*]c1cc2c(s1)-c1sc(-c3ccc(-c4cc5c(s4)-c4sc(-c6ccc([*])c7nc(-c8cccc(OCCCCCCCC)c8)c(-c8cccc(OCCCCCCCC)c8)nc67)cc4[Si]5(CC(CC)CCCC)C(CC)CCCC)c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(s1)-c1sc(-c3ccc(-c4cc5c(s4)-c4sc(-c6ccc([*])c7nc(-c8cccc(OCCCCCCCC)c8)c(-c8cccc(OCCCCCCCC)c8)nc67)cc4[Si]5(CC(CC)CCCC)C(CC)CCCC)c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,,0.4,38300,10.1002/pola.28904
232,7.16,13.44,0.82,0.650,[*]c1cc2c(s1)-c1sc(-c3ccc(-c4cc5c(s4)-c4sc(-c6ccc([*])c7nc(-c8cccc(OCCCCCCCC)c8)c(-c8cccc(OCCCCCCCC)c8)nc67)cc4[Si]5(CC(CC)CCCC)C(CC)CCCC)c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(s1)-c1sc(-c3ccc(-c4cc5c(s4)-c4sc(-c6ccc([*])c7nc(-c8cccc(OCCCCCCCC)c8)c(-c8cccc(OCCCCCCCC)c8)nc67)cc4[Si]5(CC(CC)CCCC)C(CC)CCCC)c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,chloroform,FALSE,spin coating,FALSE,TRUE,,SVA with solvent tetrahydrofuran/THF for 1 minute,,0.5,38300,10.1002/pola.28904
233,1.68,4.98,0.91,0.370,[*]c1cc2c(s1)-c1sc(-c3ccc([*])c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(s1)-c1sc(-c3ccc([*])c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,,2,43700,10.1002/pola.28904
234,1.74,5.18,0.91,0.400,[*]c1cc2c(s1)-c1sc(-c3ccc([*])c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(s1)-c1sc(-c3ccc([*])c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,,1,43700,10.1002/pola.28904
235,2.74,6.86,0.93,0.430,[*]c1cc2c(s1)-c1sc(-c3ccc([*])c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(s1)-c1sc(-c3ccc([*])c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,,0.6666666666666666,43700,10.1002/pola.28904
236,3.09,7.3,0.94,0.450,[*]c1cc2c(s1)-c1sc(-c3ccc([*])c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(s1)-c1sc(-c3ccc([*])c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,,0.5,43700,10.1002/pola.28904
237,2.61,6.78,0.94,0.410,[*]c1cc2c(s1)-c1sc(-c3ccc([*])c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(s1)-c1sc(-c3ccc([*])c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,,0.4,43700,10.1002/pola.28904
238,6.57,12.05,0.89,0.610,[*]c1cc2c(s1)-c1sc(-c3ccc([*])c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(s1)-c1sc(-c3ccc([*])c4nc(-c5cccc(OCCCCCCCC)c5)c(-c5cccc(OCCCCCCCC)c5)nc34)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,chloroform,FALSE,spin coating,FALSE,TRUE,,SVA with solvent tetrahydrofuran/THF for 1 minute,,0.5,43700,10.1002/pola.28904
239,8.86,16.58,0.74,0.717,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(OCC(CC)CCCC)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(OCC(CC)CCCC)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,TRUE,"97% chlorobenzene (CB) + 3% 1,8-diiodooctane (DIO)",TRUE,spin coating,FALSE,FALSE,,,90,0.6666666666666666,,10.1039/C6TC03948K
240,8.21,15.99,0.74,0.696,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(OCC(CC)CCCC)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(OCC(CC)CCCC)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,TRUE,"97% chlorobenzene (CB) + 3% 1,8-diiodooctane (DIO)",TRUE,spin coating,FALSE,FALSE,,,90,0.6666666666666666,,10.1039/C6TC03948K
241,8.28,15.56,0.74,0.7143999999999999,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(OCC(CC)CCCC)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(OCC(CC)CCCC)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,TRUE,"97% chlorobenzene (CB) + 3% 1,8-diiodooctane (DIO)",TRUE,spin coating,FALSE,FALSE,,,90,0.6666666666666666,,10.1039/C6TC03948K
242,8.64,14.3,0.94,0.650,[*]C=C(C#N)c1ccc(-c2cc3c(-c4ccc(CC(CC)CCCC)s4)c4sc(-c5ccc(/C(C#N)=C/c6cc(OCC(CCCCCC)CCCCCCCC)c([*])cc6OCC(CCCCCC)CCCCCCCC)s5)cc4c(-c4ccc(CC(CC)CCCC)s4)c3s2)s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]C=C(C#N)c1ccc(-c2cc3c(-c4ccc(CC(CC)CCCC)s4)c4sc(-c5ccc(/C(C#N)=C/c6cc(OCC(CCCCCC)CCCCCCCC)c([*])cc6OCC(CCCCCC)CCCCCCCC)s5)cc4c(-c4ccc(CC(CC)CCCC)s4)c3s2)s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,98% chlorobenzene + 2% diphenylether,FALSE,spin coating,FALSE,FALSE,,,100,,197000,10.1039/c7ta04127f
243,8.34,15,0.95,0.600,[*]C=C(C#N)c1ccc(-c2cc3c(-c4ccc(CC(CC)CCCC)s4)c4sc(-c5ccc(/C(C#N)=C/c6cc(OCC(CCCC)CCCCCC)c([*])cc6OCC(CCCC)CCCCCC)s5)cc4c(-c4ccc(CC(CC)CCCC)s4)c3s2)s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]C=C(C#N)c1ccc(-c2cc3c(-c4ccc(CC(CC)CCCC)s4)c4sc(-c5ccc(/C(C#N)=C/c6cc(OCC(CCCC)CCCCCC)c([*])cc6OCC(CCCC)CCCCCC)s5)cc4c(-c4ccc(CC(CC)CCCC)s4)c3s2)s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,98% chlorobenzene (CB) + 2% diphenylether,FALSE,spin coating,FALSE,FALSE,,,100,,197000,10.1039/c7ta04127f
