Index,Polymer Canonical SMILES,Solvent Canonical SMILES,Temperature,Weight Fraction of Solvent,Experimental Selector,Simulated Selector,Target Diffusivity Value(log10)
191,[*]c1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,CCCO,308,0.147958156,1,0,-9.9956786
192,[*]c1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,CCO,308,0.057929256,1,0,-10.970616
193,[*]c1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,CCO,308,0.070073918,1,0,-10.764472
194,[*]c1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,CCO,308,0.082702098,1,0,-10.623423
195,[*]c1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,CCO,308,0.095406703,1,0,-10.540608
196,[*]c1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,CCO,308,0.107667997,1,0,-10.429457
197,[*]c1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,CCO,308,0.11986787,1,0,-10.363512
198,[*]c1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,CCO,308,0.132270381,1,0,-10.125518
199,[*]c1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,CCO,308,0.144519173,1,0,-9.8297383
200,[*]c1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,CO,308,0.053001953,1,0,-10.821023
201,[*]c1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,CO,308,0.066250686,1,0,-10.812479
202,[*]c1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,CO,308,0.079524091,1,0,-10.69037
203,[*]c1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,CO,308,0.09297923,1,0,-10.50724
204,[*]c1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,CO,308,0.106057099,1,0,-10.465974
205,[*]c1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,CO,308,0.119863054,1,0,-10.308035
206,[*]c1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,CO,308,0.133433091,1,0,-10.116907
207,[*]c1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,CO,308,0.146356359,1,0,-9.9318141
208,[*]c1ccc(C2(C)CC(C)(C)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([*])C7=O)cc5C4=O)cc32)cc1,CC(C)O,298,0.141701364,1,0,-8.7925133
209,[*]c1ccc(C2(C)CC(C)(C)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([*])C7=O)cc5C4=O)cc32)cc1,CCCCO,298,0.170111081,1,0,-8.60206
210,[*]c1ccc(C2(C)CC(C)(C)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([*])C7=O)cc5C4=O)cc32)cc1,CCCO,298,0.164723901,1,0,-7.8860566
211,[*]c1ccc(C2(C)CC(C)(C)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([*])C7=O)cc5C4=O)cc32)cc1,CCO,298,0.160741101,1,0,-8.229148
212,[*]c1ccc(C2(C)CC(C)(C)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([*])C7=O)cc5C4=O)cc32)cc1,CCOC(C)=O,298,0.351901675,1,0,-8.3372422
213,[*]c1ccc(C2(C)CC(C)(C)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([*])C7=O)cc5C4=O)cc32)cc1,CO,298,0.163941386,1,0,-7.39794
214,[*]c1ccc(C2(C)CC(C)(C)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([*])C7=O)cc5C4=O)cc32)cc1,Cc1ccccc1,298,0.242076717,1,0,-9
215,[*]Oc1c(C)cc([*])cc1C,CCCCCCCCO,303,0.079038399,1,0,-7.30103
216,[*]Oc1c(C)cc([*])cc1C,CCCCO,303,0.105978407,1,0,-7.0457575
217,[*]Oc1c(C)cc([*])cc1C,CCCO,303,0.129324056,1,0,-6.7695511
218,[*]Oc1c(C)cc([*])cc1C,CCO,303,0.167340218,1,0,-6.3187588
219,[*]Oc1c(C)cc([*])cc1C,CO,303,0.120864323,1,0,-7.8894103
220,[*]Oc1c(C)cc([*])cc1C,CO,303,0.13985105,1,0,-7.8507809
221,[*]Oc1c(C)cc([*])cc1C,CO,303,0.154509978,1,0,-7.89279
222,[*]Oc1c(C)cc([*])cc1C,CO,303,0.167425858,1,0,-7.9100949
223,[*]Oc1c(C)cc([*])cc1C,CO,303,0.181893355,1,0,-7.9430951
224,[*]Oc1c(C)cc([*])cc1C,CO,303,0.193921533,1,0,-7.9318141
225,[*]Oc1c(C)cc([*])cc1C,CO,303,0.205243066,1,0,-7.924453
226,[*]Oc1c(C)cc([*])cc1C,CO,298,0.23913334,1,0,-7.9586073
227,[*]Oc1c(C)cc([*])cc1C,COC(C)(C)C,303,0.083297415,1,0,-7.19382
228,[*]c1cc2c(cc1C)-c1c(C)cc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc1S2(=O)=O,CCCCCC,333,0.122137317,1,0,-6.4685211
229,[*]c1cc2c(cc1C)-c1c(C)cc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc1S2(=O)=O,c1ccccc1,333,0.249504408,1,0,-7.4317983
230,[*]C1C2CC(C)C(C2)C1[*],CO,303,0.000527095,1,0,-7.5421181
231,[*]C1C2CC(C)C(C2)C1[*],CO,303,0.001110367,1,0,-7.5968795
232,[*]C1C2CC(C)C(C2)C1[*],CO,303,0.004611545,1,0,-7.9706162
233,[*]C1C2CC(C)C(C2)C1[*],CO,303,0.014389306,1,0,-8.08302
234,[*]C1C2CC(C)C(C2)C1[*],CO,303,0.025013661,1,0,-8.0570004
235,[*]C1C2CC(C)C(C2)C1[*],CO,303,0.043814071,1,0,-8.0190881
236,[*]C1C2CC(C)C(C2)C1[*],CO,303,0.092788968,1,0,-7.4045038
237,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,C1CCOC1,298,0.170284393,1,0,-8.455932
238,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,C1CCOC1,298,0.189447323,1,0,-8.1732775
239,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,C1CCOC1,298,0.251105328,1,0,-8.1129456
240,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,C1CCOC1,298,0.313292128,1,0,-7.8507809
241,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,C1CCOC1,298,0.324372509,1,0,-7.7235382
242,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,C1COCCO1,298,0.27164237,1,0,-8.9788107
243,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,C1COCCO1,298,0.338521222,1,0,-8.7644716
244,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,C1COCCO1,298,0.380852428,1,0,-8.5833595
245,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,C1COCCO1,298,0.409900859,1,0,-8.3819519
246,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,C1COCCO1,298,0.439929499,1,0,-8.2533658
247,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCC(C)C,298,0.089262436,1,0,-8.9430951
248,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCC(C)C,298,0.109601619,1,0,-9.011441
249,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCC(C)C,298,0.138891594,1,0,-8.90309
250,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCC(C)C,298,0.157489996,1,0,-8.5767541
251,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCC(C)C,298,0.174714799,1,0,-8.536107
252,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCC(C)C,298,0.192666507,1,0,-8.617983
253,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCC(C)C,298,0.206387954,1,0,-8.4225082
254,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCC(C)C,298,0.219935711,1,0,-8.3809067
255,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCC,298,0.122032373,1,0,-8.2240257
256,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCC,298,0.125566781,1,0,-8.0277972
257,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCC,298,0.142245726,1,0,-7.790485
258,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCC,298,0.158070486,1,0,-7.7772835
259,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCC,298,0.2101249,1,0,-7.5128616
260,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCCC,298,0.147182763,1,0,-7.9625735
261,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCCC,298,0.164720387,1,0,-7.844664
262,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCCC,298,0.184671513,1,0,-7.7166988
263,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCCC,298,0.212459763,1,0,-7.6420652
264,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCCC,298,0.259627986,1,0,-7.4659739
265,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCCC,298,0.266494831,1,0,-7.4867824
266,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCCCC,298,0.127969683,1,0,-8.0824945
267,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCCCC,298,0.158461628,1,0,-7.8326827
268,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCCCC,298,0.186051184,1,0,-7.9318141
269,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCCCC,298,0.225420413,1,0,-7.7166988
270,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCCCC,298,0.269906106,1,0,-7.6289321
271,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCO,298,0.142303732,1,0,-9.2132486
272,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCO,298,0.169757591,1,0,-9.2132486
273,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCO,298,0.206944644,1,0,-9.0078885
274,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCO,298,0.240297455,1,0,-9.1402614
275,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCO,298,0.263177862,1,0,-9.0141246
276,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCO,298,0.279810113,1,0,-9.205512
277,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCCO,298,0.300449148,1,0,-9.0675262
278,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCO,298,0.169561595,1,0,-9.1463018
279,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCO,298,0.220824405,1,0,-8.8477117
280,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCCO,298,0.260079901,1,0,-8.8827287
281,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCO,298,0.073607009,1,0,-8.5316527
282,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCO,298,0.087097434,1,0,-8.8761484
283,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCO,298,0.115578654,1,0,-8.6716204
284,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCO,298,0.142623801,1,0,-8.5114493
285,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCO,298,0.169663579,1,0,-8.756962
286,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCO,298,0.21984547,1,0,-8.5058454
287,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCO,298,0.24028583,1,0,-8.4989407
288,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CCO,298,0.260607618,1,0,-8.8153086
289,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CN(C)C=O,298,0.188880708,1,0,-9.1567672
290,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CN(C)C=O,298,0.201956808,1,0,-8.924453
291,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CN(C)C=O,298,0.225532795,1,0,-8.7258422
292,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CN(C)C=O,298,0.24182862,1,0,-8.617983
293,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CN(C)C=O,298,0.282330529,1,0,-8.5272436
294,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CO,298,0.079997545,1,0,-7.7328283
295,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CO,298,0.151034951,1,0,-7.7055338
296,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CO,298,0.16957187,1,0,-7.8794261
297,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,CO,298,0.193638497,1,0,-7.8507809
298,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,Cc1ccc(C)cc1,298,0.235143106,1,0,-8.7077439
299,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,Cc1ccc(C)cc1,298,0.261852618,1,0,-8.4534573
300,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,Cc1ccc(C)cc1,298,0.335372174,1,0,-8.4534573
301,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,Cc1ccc(C)cc1,298,0.354053549,1,0,-8.391474
302,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,Cc1ccccc1,298,0.173481187,1,0,-8.1624116
303,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,Cc1ccccc1,298,0.194436657,1,0,-8.076756
304,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,Cc1ccccc1,298,0.223474744,1,0,-7.9172146
305,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,Cc1ccccc1,298,0.24256718,1,0,-8.0883098
306,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,Cc1ccccc1,298,0.257363702,1,0,-8.1561446
307,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,Cc1ccccc1C,298,0.282006654,1,0,-8.924453
308,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,Cc1ccccc1C,298,0.301855143,1,0,-8.489455
309,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,Cc1ccccc1C,298,0.35125007,1,0,-8.3746875
310,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,Cc1ccccc1C,298,0.365611036,1,0,-8.2125395
311,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,ClC(Cl)Cl,298,0.281008173,1,0,-8.3467875
312,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,ClC(Cl)Cl,298,0.332297054,1,0,-8.1402614
313,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,ClC(Cl)Cl,298,0.363640188,1,0,-8.0920515
314,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,ClC(Cl)Cl,298,0.384794016,1,0,-8.1331222
315,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,ClC(Cl)Cl,298,0.412186216,1,0,-8
316,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,ClC(Cl)Cl,298,0.458312735,1,0,-7.8507809
317,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,ClC(Cl)Cl,298,0.476022039,1,0,-7.790485
318,[*]Oc1cc2c(cc1O[*])C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(C#N)c([*])c([*])c(C#N)c1O3,ClC(Cl)Cl,298,0.492650884,1,0,-7.8239087
319,[*]C1C2CC(CCCC)C(C2)C1[*],CO,303,0.000190915,1,0,-7.19382
320,[*]C1C2CC(CCCC)C(C2)C1[*],CO,303,0.000437822,1,0,-7.2831623
321,[*]C1C2CC(CCCC)C(C2)C1[*],CO,303,0.002049806,1,0,-7.3316141
322,[*]C1C2CC(CCCC)C(C2)C1[*],CO,303,0.007088526,1,0,-7.5968795
323,[*]C1C2CC(CCCC)C(C2)C1[*],CO,303,0.013376467,1,0,-7.7375489
324,[*]C1C2CC(CCCC)C(C2)C1[*],CO,303,0.024768121,1,0,-7.8827287
325,[*]C1C2CC(CCCC)C(C2)C1[*],CO,303,0.062182544,1,0,-8.0245682
326,[*]C1C2CC(CCCCCC)C(C2)C1[*],CO,303,6.37E-05,1,0,-7.3882767
327,[*]C1C2CC(CCCCCC)C(C2)C1[*],CO,303,0.000122984,1,0,-7.1824346
328,[*]C1C2CC(CCCCCC)C(C2)C1[*],CO,303,0.000413296,1,0,-7.1985963
329,[*]C1C2CC(CCCCCC)C(C2)C1[*],CO,303,0.00105845,1,0,-7.2992963
330,[*]C1C2CC(CCCCCC)C(C2)C1[*],CO,303,0.001698537,1,0,-7.4202164
331,[*]C1C2CC(CCCCCC)C(C2)C1[*],CO,303,0.002885553,1,0,-7.4634416
332,[*]C1C2CC(CCCCCCCCCC)C(C2)C1[*],CO,303,4.68E-05,1,0,-7.3736596
333,[*]C1C2CC(CCCCCCCCCC)C(C2)C1[*],CO,303,8.67E-05,1,0,-7.2732728
334,[*]C1C2CC(CCCCCCCCCC)C(C2)C1[*],CO,303,0.000268879,1,0,-7.3419886
335,[*]C1C2CC(CCCCCCCCCC)C(C2)C1[*],CO,303,0.000624608,1,0,-7.4045038
336,[*]C1C2CC(CCCCCCCCCC)C(C2)C1[*],CO,303,0.000938236,1,0,-7.1617808
337,[*]C1C2CC(CCCCCCCCCC)C(C2)C1[*],CO,303,0.001472009,1,0,-7.3151546
338,[*]CC([*])C(=O)OCCCC,c1ccccc1,298,0.003344042,1,0,-9
339,[*]CC([*])C(=O)OCC,c1ccccc1,298,0.00375637,1,0,-8.69897
340,[*]CC([*])(C)C(=O)OC,CC(=O)C(C)C,293,0.154656584,1,0,-12.571865
341,[*]CC([*])(C)C(=O)OC,CC(=O)CC(C)C,293,0.16711179,1,0,-12.801343
342,[*]CC([*])(C)C(=O)OC,CC(C)=O,293,0.219055823,1,0,-12.332547
343,[*]CC([*])(C)C(=O)OC,CCC(C)=O,293,0.219130089,1,0,-12.446117
344,[*]CC([*])(C)C(=O)OC,CCCC(C)=O,293,0.225529124,1,0,-12.559091
