,Index,Polymer Canonical SMILES,Solvent Canonical SMILES,Temperature,Weight Fraction of Solvent,Experimental Selector,Simulated Selector,Target Diffusivity Value(log10),source
1433,1433,[*]CC([*])OC(C)=O,CO,313,0.048778601,1,0,-7.7399286,ncomm(2023)
1434,1434,[*]CC([*])OC(C)=O,CO,313,0.055041531,1,0,-7.6252517,ncomm(2023)
1435,1435,[*]CC([*])OC(C)=O,CO,313,0.055440535,1,0,-7.4841262,ncomm(2023)
1436,1436,[*]CC([*])OC(C)=O,CO,313,0.059903272,1,0,-7.5867002,ncomm(2023)
1437,1437,[*]CC([*])OC(C)=O,CO,313,0.062952484,1,0,-7.5867002,ncomm(2023)
1438,1438,[*]CC([*])OC(C)=O,CO,313,0.065954858,1,0,-7.4921441,ncomm(2023)
1439,1439,[*]CC([*])OC(C)=O,CO,313,0.066357909,1,0,-7.3381873,ncomm(2023)
1440,1440,[*]CC([*])OC(C)=O,CO,313,0.067821687,1,0,-7.2441251,ncomm(2023)
1441,1441,[*]CC([*])OC(C)=O,CO,313,0.069062571,1,0,-7.3695721,ncomm(2023)
1442,1442,[*]CC([*])OC(C)=O,CO,313,0.070147475,1,0,-7.5228787,ncomm(2023)
1443,1443,[*]CC([*])OC(C)=O,CO,313,0.071550899,1,0,-7.4317983,ncomm(2023)
1444,1444,[*]CC([*])OC(C)=O,CO,313,0.07907506,1,0,-7.2240257,ncomm(2023)
1445,1445,[*]CC([*])OC(C)=O,CO,313,0.083374607,1,0,-7.2358239,ncomm(2023)
1446,1446,[*]CC([*])OC(C)=O,CO,313,0.083550076,1,0,-7.0273344,ncomm(2023)
1447,1447,[*]CC([*])OC(C)=O,CO,313,0.088257597,1,0,-6.9871628,ncomm(2023)
1448,1448,[*]CC([*])OC(C)=O,CO,313,0.091498759,1,0,-6.9746941,ncomm(2023)
1449,1449,[*]CC([*])OC(C)=O,CO,313,0.093046771,1,0,-7.1726307,ncomm(2023)
1450,1450,[*]CC([*])OC(C)=O,CO,313,0.09363651,1,0,-6.853872,ncomm(2023)
1451,1451,[*]CC([*])OC(C)=O,CO,313,0.095308598,1,0,-7.0074465,ncomm(2023)
1452,1452,[*]CC([*])OC(C)=O,CO,313,0.096425015,1,0,-6.8728952,ncomm(2023)
1453,1453,[*]CC([*])OC(C)=O,CO,313,0.097830158,1,0,-7.1012748,ncomm(2023)
1454,1454,[*]CC([*])OC(C)=O,CO,313,0.107010538,1,0,-6.853872,ncomm(2023)
1455,1455,[*]CC([*])OC(C)=O,CO,313,0.109733213,1,0,-6.74958,ncomm(2023)
1456,1456,[*]CC([*])OC(C)=O,CO,313,0.118179227,1,0,-6.8632794,ncomm(2023)
1457,1457,[*]CC([*])OC(C)=O,CO,313,0.122691767,1,0,-6.9172146,ncomm(2023)
1458,1458,[*]CC([*])OC(C)=O,CO,313,0.170361357,1,0,-8.69897,ncomm(2023)
1459,1459,[*]CC([*])OC(C)=O,COC(C)=O,313,0.416076153,1,0,-10.844664,ncomm(2023)
1460,1460,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.006765775,1,0,-10.452225,ncomm(2023)
1461,1461,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.031257692,1,0,-10.35164,ncomm(2023)
1462,1462,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.051142025,1,0,-9.4509967,ncomm(2023)
1463,1463,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.055288169,1,0,-9.1319436,ncomm(2023)
1464,1464,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.07677732,1,0,-9.0301184,ncomm(2023)
1465,1465,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.082037039,1,0,-8.6655462,ncomm(2023)
1466,1466,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.087080254,1,0,-9.0163737,ncomm(2023)
1467,1467,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.090056901,1,0,-9.2471836,ncomm(2023)
1468,1468,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.091922406,1,0,-8.5451551,ncomm(2023)
1469,1469,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.095554179,1,0,-9.0301184,ncomm(2023)
1470,1470,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.107316311,1,0,-8.4283455,ncomm(2023)
1471,1471,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.117070396,1,0,-8.111259,ncomm(2023)
1472,1472,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.124137069,1,0,-8.3279021,ncomm(2023)
1473,1473,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.132872355,1,0,-8.3605135,ncomm(2023)
1474,1474,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.136393174,1,0,-8.1295961,ncomm(2023)
1475,1475,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.143203607,1,0,-8.0925886,ncomm(2023)
1476,1476,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.150451803,1,0,-8.0096611,ncomm(2023)
1477,1477,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.156720767,1,0,-7.8096683,ncomm(2023)
1478,1478,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.158587521,1,0,-7.6439741,ncomm(2023)
1479,1479,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.168753606,1,0,-7.6439741,ncomm(2023)
1480,1480,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.172064238,1,0,-7.8297383,ncomm(2023)
1481,1481,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.175463516,1,0,-7.4596705,npj(2025)
1482,1482,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.177750324,1,0,-7.2564902,ncomm(2023)
1483,1483,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.184712392,1,0,-7.3904056,ncomm(2023)
1484,1484,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.195835704,1,0,-7.1598939,ncomm(2023)
1485,1485,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.199751063,1,0,-7.4596705,npj(2025)
1486,1486,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.221600298,1,0,-6.9586073,ncomm(2023)
1487,1487,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.241833859,1,0,-6.924453,ncomm(2023)
1488,1488,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.254395461,1,0,-6.8096683,ncomm(2023)
1489,1489,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.255083432,1,0,-6.623423,ncomm(2023)
1490,1490,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.256845119,1,0,-6.5734887,ncomm(2023)
1491,1491,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.260695962,1,0,-6.6757175,ncomm(2023)
1492,1492,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.272674094,1,0,-6.7077439,ncomm(2023)
1493,1493,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.289661579,1,0,-6.6055483,ncomm(2023)
1494,1494,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.292553129,1,0,-6.6882461,ncomm(2023)
1495,1495,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.293109059,1,0,-6.5228787,ncomm(2023)
1496,1496,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.299582803,1,0,-6.4710833,ncomm(2023)
1497,1497,[*]CC([*])OC(C)=O,Cc1ccccc1,313,0.307736081,1,0,-6.5734887,ncomm(2023)
1498,1498,[*]CC([*])OC(C)=O,ClC(Cl)(Cl)Cl,313,0.000109338,1,0,-15.522879,ncomm(2023)
1499,1499,[*]CC([*])OC(C)=O,ClC(Cl)Cl,308,0.075349722,1,0,-9.7351822,ncomm(2023)
1500,1500,[*]CC([*])OC(C)=O,ClC(Cl)Cl,308,0.097376597,1,0,-8.154902,ncomm(2023)
1501,1501,[*]CC([*])OC(C)=O,ClC(Cl)Cl,308,0.118638003,1,0,-7.4329736,ncomm(2023)
1502,1502,[*]CC([*])OC(C)=O,ClC(Cl)Cl,308,0.139758594,1,0,-7.0347983,ncomm(2023)
1503,1503,[*]CC([*])OC(C)=O,c1ccccc1,313,0.006230697,1,0,-12.318759,ncomm(2023)
1504,1504,[*]CC([*])OC(C)=O,c1ccccc1,323,0.013434789,1,0,-9.8728952,ncomm(2023)
1505,1505,[*]CC([*])OC(C)=O,c1ccccc1,323,0.021387095,1,0,-9.7670039,ncomm(2023)
1506,1506,[*]CC([*])OC(C)=O,c1ccccc1,323,0.038501882,1,0,-9.4571746,ncomm(2023)
1507,1507,[*]CC([*])OC(C)=O,c1ccccc1,323,0.061027043,1,0,-9.2790143,ncomm(2023)
1508,1508,[*]CC([*])OC(C)=O,c1ccccc1,323,0.090226386,1,0,-8.69897,ncomm(2023)
1509,1509,[*]CC([*])OC(C)=O,c1ccccc1,323,0.12382382,1,0,-8.3151546,ncomm(2023)
1510,1510,[*]CC([*])OC(C)=O,c1ccccc1,323,0.158282788,1,0,-7.6798537,ncomm(2023)
1511,1511,[*]CCCC([*])C,C1CCCCC1,296,0.007407484,1,0,-7.6777807,ncomm(2023)
1512,1512,[*]CCCC([*])C,CCCCC,296,0.002442422,1,0,-7.229148,ncomm(2023)
1513,1513,[*]CCCC([*])C,CCCCCC,296,0.003106783,1,0,-7.3872161,ncomm(2023)
1514,1514,[*]CCCC([*])C,ClCCl,296,0.00876238,1,0,-6.8894103,ncomm(2023)
1515,1515,[*]CCCC([*])C,c1ccccc1,296,0.002502026,1,0,-7.2146702,ncomm(2023)
1516,1516,[*]CCCCCC(C)CCCC([*])C,C1CCCCC1,303,0.397663995,1,0,-7.6038007,ncomm(2023)
1517,1517,[*]CCCCCC(C)CCCC([*])C,CCCCCC,303,0.187215007,1,0,-7.2027325,ncomm(2023)
1518,1518,[*]CCCCCC(C)CCCC([*])C,CCCCCCC,303,0.19176923,1,0,-7.2564902,ncomm(2023)
1519,1519,[*]CCCCCC(C)CCCC([*])C,ClC(Cl)Cl,303,0.365255788,1,0,-7.1674911,ncomm(2023)
1520,1520,[*]CCCCCC(C)CCCC([*])C,c1ccccc1,303,0.2117171,1,0,-7.1366771,ncomm(2023)
1521,1521,[*]CCCCCCCC(C)CCCCCC(C)CCCC(C)CC[*],c1ccccc1,313,0.002328591,1,0,-6.5686362,ncomm(2023)
1522,1522,[*]CCCCCCCCCC([*])C,C1CCCCC1,303,0.313666999,1,0,-7.2692177,ncomm(2023)
1523,1523,[*]CCCCCCCCCC([*])C,CC(C)=O,303,0.197453054,1,0,-6.6777807,ncomm(2023)
1524,1524,[*]CCCCCCCCCC([*])C,CCCCCC,303,0.137423054,1,0,-6.9065783,ncomm(2023)
1525,1525,[*]CCCCCCCCCC([*])C,CCCCCCC,303,0.140817768,1,0,-6.9788107,ncomm(2023)
1526,1526,[*]CCCCCCCCCC([*])C,ClC(Cl)Cl,303,0.327012623,1,0,-6.8894103,ncomm(2023)
1527,1527,[*]CCCCCCCCCC([*])C,ClCCl,303,0.188315164,1,0,-6.5867002,ncomm(2023)
1528,1528,[*]CCCCCCCCCC([*])C,c1ccccc1,303,0.177016224,1,0,-6.8507809,ncomm(2023)
1529,1529,[*]CCO[*],C1=CCCCC1,298,0.028841307,1,0,-8.1023729,ncomm(2023)
1530,1530,[*]CCO[*],C1CCCCC1,298,0.06560563,1,0,-8.8239087,ncomm(2023)
1531,1531,[*]CCO[*],CCCCCCC,298,0.039122362,1,0,-8.8860566,ncomm(2023)
1532,1532,[*]CCO[*],Cc1ccccc1,298,0.067635097,1,0,-7.7212464,ncomm(2023)
1533,1533,[*]CCO[*],c1ccsc1,298,0.072801907,1,0,-6.093665,ncomm(2023)
1534,1534,[*]CC[*],C1CCCCC1,298,0.006235317,1,0,-8.2168113,ncomm(2023)
1535,1535,[*]CC[*],C1CCCCC1,305,0.052504048,1,0,-6.3233064,ncomm(2023)
1536,1536,[*]CC[*],C1CCCCC1,305,0.062100942,1,0,-6.2269453,ncomm(2023)
1537,1537,[*]CC[*],C1CCCCC1,298,0.233667383,1,0,-8.0187692,ncomm(2023)
1538,1538,[*]CC[*],C=C(C)C,303,0.016304865,1,0,-7.1203308,ncomm(2023)
1539,1539,[*]CC[*],C=Cc1ccccc1,298,0.138695458,1,0,-7.5686362,ncomm(2023)
1540,1540,[*]CC[*],CBr,303,0.006585625,1,0,-7.0043648,ncomm(2023)
1541,1541,[*]CC[*],CBr,303,0.017642606,1,0,-6.9706162,ncomm(2023)
1542,1542,[*]CC[*],CBr,303,0.031045722,1,0,-6.8996295,npj(2025)
1543,1543,[*]CC[*],CBr,303,0.045098082,1,0,-6.8696662,ncomm(2023)
1544,1544,[*]CC[*],CC(=O)CC(C)C,298,0.14319219,1,0,-7.853872,ncomm(2023)
1545,1545,[*]CC[*],CC(C)=O,298,0.167880871,1,0,-7.4622265,npj(2025)
1546,1546,[*]CC[*],CC(C)CC(C)(C)C,298,0.001584209,1,0,-8.49485,ncomm(2023)
1547,1547,[*]CC[*],CC(Cl)(Cl)Cl,298,0.099615257,1,0,-6.0705811,npj(2025)
1548,1548,[*]CC[*],CCC(C)=O,298,0.169544489,1,0,-7.4984853,ncomm(2023)
1549,1549,[*]CC[*],CCCC=O,298,0.114832657,1,0,-7.5441549,ncomm(2023)
1550,1550,[*]CC[*],CCCCCC,298,0.002000196,1,0,-7.8996295,npj(2025)
1551,1551,[*]CC[*],CCCCCC,303,0.011467998,1,0,-7.348722,ncomm(2023)
1552,1552,[*]CC[*],CCCCCC,303,0.026199874,1,0,-7.1129456,ncomm(2023)
1553,1553,[*]CC[*],CCCCCC,303,0.046470932,1,0,-6.8761484,ncomm(2023)
1554,1554,[*]CC[*],CCCCCCC,298,0.002213039,1,0,-8.0132283,ncomm(2023)
1555,1555,[*]CC[*],CCCCCCC,298,0.003756861,1,0,-7.5800443,ncomm(2023)
1556,1556,[*]CC[*],CCCCCCC,298,0.006563614,1,0,-7.6143937,ncomm(2023)
1557,1557,[*]CC[*],CCCCCCC,298,0.009619529,1,0,-7.5900669,ncomm(2023)
1558,1558,[*]CC[*],CCCCCCC,298,0.016063411,1,0,-7.5142786,ncomm(2023)
1559,1559,[*]CC[*],CCCCCCC,298,0.021871644,1,0,-7.4867824,ncomm(2023)
1560,1560,[*]CC[*],CCCCCCC,298,0.027461088,1,0,-7.392545,ncomm(2023)
1561,1561,[*]CC[*],CCCCCCC,298,0.028316114,1,0,-7.3809067,ncomm(2023)
1562,1562,[*]CC[*],CCCCCCC,298,0.033657175,1,0,-7.3535963,ncomm(2023)
1563,1563,[*]CC[*],CCCCCCC,298,0.041918445,1,0,-7.3080349,ncomm(2023)
1564,1564,[*]CC[*],CCCCCCC,298,0.044349144,1,0,-7.2975695,npj(2025)
1565,1565,[*]CC[*],CCCCCCC,298,0.045831897,1,0,-7.3115802,ncomm(2023)
1566,1566,[*]CC[*],CCCCCCC,298,0.049038179,1,0,-7.2358239,ncomm(2023)
1567,1567,[*]CC[*],CCCCCCC,298,0.051661994,1,0,-7.2418454,ncomm(2023)
1568,1568,[*]CC[*],CCCCCCC,298,0.051999491,1,0,-7.2624406,ncomm(2023)
1569,1569,[*]CC[*],CCCCCCC,298,0.053407219,1,0,-7.2541448,ncomm(2023)
1570,1570,[*]CC[*],CCCCCCC,298,0.053683376,1,0,-7.2328441,ncomm(2023)
1571,1571,[*]CC[*],CCCCCCC,298,0.056324757,1,0,-7.2335872,ncomm(2023)
1572,1572,[*]CC[*],CCCCCCC,298,0.056586912,1,0,-7.2076083,ncomm(2023)
1573,1573,[*]CC[*],CCCCCCC,298,0.059919782,1,0,-7.2048154,ncomm(2023)
1574,1574,[*]CC[*],CCCCCCC,298,0.06391059,1,0,-7.1700533,ncomm(2023)
1575,1575,[*]CC[*],CCCCCCC,298,0.066658246,1,0,-7.2328441,ncomm(2023)
1576,1576,[*]CC[*],CCCCCCC,298,0.069909552,1,0,-7.2111249,ncomm(2023)
1577,1577,[*]CC[*],CCCCCCC,298,0.072760892,1,0,-7.1719849,ncomm(2023)
1578,1578,[*]CC[*],CCCCCCC,298,0.073277206,1,0,-7.1870866,ncomm(2023)
1579,1579,[*]CC[*],CCCCCCC,298,0.078362265,1,0,-7.2168113,ncomm(2023)
1580,1580,[*]CC[*],CCCCCCC,298,0.078818867,1,0,-7.2048154,ncomm(2023)
1581,1581,[*]CC[*],CCCCCCC,298,0.086491842,1,0,-7.229148,ncomm(2023)
1582,1582,[*]CC[*],CCCCCCC,298,0.094130503,1,0,-7.3036436,ncomm(2023)
1583,1583,[*]CC[*],CCCCCCCC,298,0.002374271,1,0,-8.0655015,ncomm(2023)
1584,1584,[*]CC[*],CCCCCCCCCC,298,0.002605355,1,0,-8.3665315,ncomm(2023)
1585,1585,[*]CC[*],CCCCCCCCCCCCCCCCC(=O)OC,313,0.116286295,1,0,-8.2218488,ncomm(2023)
1586,1586,[*]CC[*],CCCCCCCCCCCCCCCCCCO,296,0.087677835,1,0,-9.3187588,ncomm(2023)
1587,1587,[*]CC[*],CCCCCCCCCCCCCCCCO,296,0.089174509,1,0,-9.19382,ncomm(2023)
1588,1588,[*]CC[*],CCCCCCCCCCCCCCO,296,0.090967665,1,0,-9.0861861,ncomm(2023)
1589,1589,[*]CC[*],CCCCCCCCCCCCO,296,0.092733792,1,0,-8.9586073,ncomm(2023)
1590,1590,[*]CC[*],CCCCCCCCCO,296,0.093282752,1,0,-8.39794,ncomm(2023)
1591,1591,[*]CC[*],CCCCCCCO,296,0.088473101,1,0,-8.2596373,ncomm(2023)
1592,1592,[*]CC[*],CCc1ccccc1,298,0.142071233,1,0,-7.6777807,ncomm(2023)
1593,1593,[*]CC[*],CO,296,0.019485788,1,0,-7.3187588,ncomm(2023)
1594,1594,[*]CC[*],COc1ccccc1,298,0.134916875,1,0,-7.4392201,ncomm(2023)
1595,1595,[*]CC[*],Cc1cc(C)cc(C)c1,298,0.066383501,1,0,-7.2135642,ncomm(2023)
1596,1596,[*]CC[*],Cc1ccc(C)cc1,298,0.000851978,1,0,-7.8041003,ncomm(2023)
1597,1597,[*]CC[*],Cc1ccc(C)cc1,298,0.07575982,1,0,-7.2128493,npj(2025)
1598,1598,[*]CC[*],Cc1cccc(C)c1,298,0.005334326,1,0,-7.8356471,ncomm(2023)
1599,1599,[*]CC[*],Cc1cccc(C)c1,298,0.143758504,1,0,-7.8239087,ncomm(2023)
1600,1600,[*]CC[*],Cc1ccccc1,298,0.001914852,1,0,-7.7423214,ncomm(2023)
1601,1601,[*]CC[*],Cc1ccccc1,298,0.003502083,1,0,-7.5100415,ncomm(2023)
1602,1602,[*]CC[*],Cc1ccccc1,298,0.003650294,1,0,-7.4634416,ncomm(2023)
1603,1603,[*]CC[*],Cc1ccccc1,303,0.004263018,1,0,-7.7695511,ncomm(2023)
1604,1604,[*]CC[*],Cc1ccccc1,303,0.005037911,1,0,-7.6575773,ncomm(2023)
1605,1605,[*]CC[*],Cc1ccccc1,298,0.00533825,1,0,-7.44855,ncomm(2023)
1606,1606,[*]CC[*],Cc1ccccc1,298,0.008618626,1,0,-7.4236587,ncomm(2023)
1607,1607,[*]CC[*],Cc1ccccc1,298,0.009494879,1,0,-7.5044557,ncomm(2023)
1608,1608,[*]CC[*],Cc1ccccc1,303,0.00962134,1,0,-7.2668027,ncomm(2023)
1609,1609,[*]CC[*],Cc1ccccc1,298,0.010768449,1,0,-7.4424928,ncomm(2023)
1610,1610,[*]CC[*],Cc1ccccc1,303,0.013826338,1,0,-7.1630433,ncomm(2023)
1611,1611,[*]CC[*],Cc1ccccc1,298,0.014773695,1,0,-7.4584208,ncomm(2023)
1612,1612,[*]CC[*],Cc1ccccc1,298,0.016062831,1,0,-7.394695,ncomm(2023)
1613,1613,[*]CC[*],Cc1ccccc1,298,0.017256394,1,0,-7.377786,ncomm(2023)
1614,1614,[*]CC[*],Cc1ccccc1,298,0.01851655,1,0,-7.4213608,ncomm(2023)
1615,1615,[*]CC[*],Cc1ccccc1,303,0.018992077,1,0,-7.5686362,ncomm(2023)
1616,1616,[*]CC[*],Cc1ccccc1,303,0.019305564,1,0,-7.0624821,ncomm(2023)
1617,1617,[*]CC[*],Cc1ccccc1,298,0.021210513,1,0,-7.3575355,npj(2025)
1618,1618,[*]CC[*],Cc1ccccc1,298,0.022974126,1,0,-7.3477537,ncomm(2023)
1619,1619,[*]CC[*],Cc1ccccc1,298,0.025115741,1,0,-7.352617,ncomm(2023)
1620,1620,[*]CC[*],Cc1ccccc1,298,0.025308425,1,0,-7.30103,ncomm(2023)
1621,1621,[*]CC[*],Cc1ccccc1,303,0.027670382,1,0,-7.4089354,ncomm(2023)
1622,1622,[*]CC[*],Cc1ccccc1,303,0.028141084,1,0,-6.9430951,ncomm(2023)
1623,1623,[*]CC[*],Cc1ccccc1,298,0.028462175,1,0,-7.3151546,ncomm(2023)
1624,1624,[*]CC[*],Cc1ccccc1,298,0.029796273,1,0,-7.3106911,ncomm(2023)
1625,1625,[*]CC[*],Cc1ccccc1,298,0.030486014,1,0,-7.2564902,ncomm(2023)
1626,1626,[*]CC[*],Cc1ccccc1,303,0.035727393,1,0,-6.8761484,ncomm(2023)
1627,1627,[*]CC[*],Cc1ccccc1,298,0.037736526,1,0,-7.2448877,ncomm(2023)
1628,1628,[*]CC[*],Cc1ccccc1,298,0.038479011,1,0,-7.2189631,ncomm(2023)
1629,1629,[*]CC[*],Cc1ccccc1,298,0.039528256,1,0,-7.2076083,ncomm(2023)
1630,1630,[*]CC[*],Cc1ccccc1,298,0.040599763,1,0,-7.2284125,npj(2025)
1631,1631,[*]CC[*],Cc1ccccc1,298,0.043100135,1,0,-7.2062096,ncomm(2023)
1632,1632,[*]CC[*],Cc1ccccc1,303,0.043564132,1,0,-7.229148,ncomm(2023)
1633,1633,[*]CC[*],Cc1ccccc1,303,0.045555765,1,0,-6.8181564,ncomm(2023)
1634,1634,[*]CC[*],Cc1ccccc1,298,0.047577435,1,0,-7.1857524,ncomm(2023)
1635,1635,[*]CC[*],Cc1ccccc1,298,0.048764881,1,0,-7.2225732,ncomm(2023)
1636,1636,[*]CC[*],Cc1ccccc1,298,0.050336465,1,0,-7.2189631,ncomm(2023)
1637,1637,[*]CC[*],Cc1ccccc1,298,0.051790899,1,0,-7.1904403,ncomm(2023)
1638,1638,[*]CC[*],Cc1ccccc1,298,0.05314658,1,0,-7.2118316,ncomm(2023)
1639,1639,[*]CC[*],Cc1ccccc1,303,0.053671014,1,0,-7.154902,ncomm(2023)
1640,1640,[*]CC[*],Cc1ccccc1,303,0.06022626,1,0,-6.7670039,ncomm(2023)
1641,1641,[*]CC[*],Cc1ccccc1,298,0.061745976,1,0,-7.2104193,ncomm(2023)
1642,1642,[*]CC[*],Cc1ccccc1,298,0.063759425,1,0,-7.2139588,ncomm(2023)
1643,1643,[*]CC[*],Cc1ccccc1,298,0.065538392,1,0,-7.2418454,ncomm(2023)
1644,1644,[*]CC[*],Cc1ccccc1,303,0.07027851,1,0,-6.7520267,ncomm(2023)
1645,1645,[*]CC[*],Cc1ccccc1,298,0.074343129,1,0,-7.2132486,ncomm(2023)
1646,1646,[*]CC[*],Cc1ccccc1,298,0.077930531,1,0,-7.2388242,ncomm(2023)
1647,1647,[*]CC[*],Cc1ccccc1,303,0.079952262,1,0,-7.0809219,ncomm(2023)
1648,1648,[*]CC[*],Cc1ccccc1,298,0.081203852,1,0,-7.2471836,ncomm(2023)
1649,1649,[*]CC[*],Cc1ccccc1,298,0.086008374,1,0,-7.30103,ncomm(2023)
1650,1650,[*]CC[*],Cc1ccccc1,303,0.087973102,1,0,-6.7931741,ncomm(2023)
1651,1651,[*]CC[*],Cc1ccccc1,298,0.095771068,1,0,-7.2716462,ncomm(2023)
1652,1652,[*]CC[*],Cc1ccccc1,303,0.097004764,1,0,-6.8268137,ncomm(2023)
1653,1653,[*]CC[*],Cc1ccccc1,303,0.103769978,1,0,-6.8761484,ncomm(2023)
1654,1654,[*]CC[*],Cc1ccccc1,298,0.109364199,1,0,-7.3297541,ncomm(2023)
1655,1655,[*]CC[*],Cc1ccccc1,298,0.113964108,1,0,-7.2512854,npj(2025)
1656,1656,[*]CC[*],Cc1ccccc1C,298,0.00644745,1,0,-8.0268721,ncomm(2023)
1657,1657,[*]CC[*],Cc1ccccc1C,298,0.198087281,1,0,-7.6280101,npj(2025)
1658,1658,[*]CC[*],ClC(Cl)(Cl)Cl,298,0.000225853,1,0,-8.1830962,ncomm(2023)
1659,1659,[*]CC[*],ClC(Cl)(Cl)Cl,298,0.010482207,1,0,-7.2122906,ncomm(2023)
1660,1660,[*]CC[*],ClC(Cl)=C(Cl)Cl,298,0.151897137,1,0,-6.0604807,ncomm(2023)
1661,1661,[*]CC[*],ClC(Cl)Cl,298,0.009108765,1,0,-7.74958,ncomm(2023)
1662,1662,[*]CC[*],ClC(Cl)Cl,298,0.283133124,1,0,-7.0594955,npj(2025)
1663,1663,[*]CC[*],ClC=C(Cl)Cl,298,0.210345461,1,0,-7.1023729,ncomm(2023)
1664,1664,[*]CC[*],ClC=CCl,298,0.278866574,1,0,-6.5457575,npj(2025)
1665,1665,[*]CC[*],ClCCCl,298,0.201088662,1,0,-7.3626848,ncomm(2023)
1666,1666,[*]CC[*],ClCCl,298,0.009934098,1,0,-7.2958495,npj(2025)
