,smiles1,smiles2,smiles3,c1,c2,c3,Temp(C),RH(%),lw,prop,value
405,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4, Cc1n(C)cc[n+]1c2cc(O*)ccc2Oc6ccc(Oc4c(F)c(F)c(c3c(F)c(F)c(*)c(F)c3F)c(F)c4F)c([n+]5ccn(C)c5C)c6.[Cl-],*CC*,62.5,37.5,0.0,80.0,100.0,1,OHCond(mS/cm),20.3803
406,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4, Cc1n(C)cc[n+]1c2cc(O*)ccc2Oc6ccc(Oc4c(F)c(F)c(c3c(F)c(F)c(*)c(F)c3F)c(F)c4F)c([n+]5ccn(C)c5C)c6.[Cl-],*CC*,62.5,37.5,0.0,70.0,100.0,1,OHCond(mS/cm),18.32981
407,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4, Cc1n(C)cc[n+]1c2cc(O*)ccc2Oc6ccc(Oc4c(F)c(F)c(c3c(F)c(F)c(*)c(F)c3F)c(F)c4F)c([n+]5ccn(C)c5C)c6.[Cl-],*CC*,62.5,37.5,0.0,60.0,100.0,1,OHCond(mS/cm),14.93971
408,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4, Cc1n(C)cc[n+]1c2cc(O*)ccc2Oc6ccc(Oc4c(F)c(F)c(c3c(F)c(F)c(*)c(F)c3F)c(F)c4F)c([n+]5ccn(C)c5C)c6.[Cl-],*CC*,62.5,37.5,0.0,50.0,100.0,1,OHCond(mS/cm),13.03562
409,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4, Cc1n(C)cc[n+]1c2cc(O*)ccc2Oc6ccc(Oc4c(F)c(F)c(c3c(F)c(F)c(*)c(F)c3F)c(F)c4F)c([n+]5ccn(C)c5C)c6.[Cl-],*CC*,62.5,37.5,0.0,40.0,100.0,1,OHCond(mS/cm),10.54451
410,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4, Cc1n(C)cc[n+]1c2cc(O*)ccc2Oc6ccc(Oc4c(F)c(F)c(c3c(F)c(F)c(*)c(F)c3F)c(F)c4F)c([n+]5ccn(C)c5C)c6.[Cl-],*CC*,62.5,37.5,0.0,30.0,100.0,1,OHCond(mS/cm),8.5943
411,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4, C[N+](C)(C)c1cc(O*)ccc1Oc4ccc(Oc3c(F)c(F)c(c2c(F)c(F)c(*)c(F)c2F)c(F)c3F)c([N+](C)(C)C)c4.[Cl-],*CC*,35.7,64.3,0.0,80.0,100.0,1,OHCond(mS/cm),63.00023
412,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4, C[N+](C)(C)c1cc(O*)ccc1Oc4ccc(Oc3c(F)c(F)c(c2c(F)c(F)c(*)c(F)c2F)c(F)c3F)c([N+](C)(C)C)c4.[Cl-],*CC*,35.7,64.3,0.0,60.0,100.0,1,OHCond(mS/cm),52.52847
413,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4, C[N+](C)(C)c1cc(O*)ccc1Oc4ccc(Oc3c(F)c(F)c(c2c(F)c(F)c(*)c(F)c2F)c(F)c3F)c([N+](C)(C)C)c4.[Cl-],*CC*,35.7,64.3,0.0,40.0,100.0,1,OHCond(mS/cm),40.91119
414,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4, C[N+](C)(C)c1cc(O*)ccc1Oc4ccc(Oc3c(F)c(F)c(c2c(F)c(F)c(*)c(F)c2F)c(F)c3F)c([N+](C)(C)C)c4.[Cl-],*CC*,35.7,64.3,0.0,30.0,100.0,1,OHCond(mS/cm),34.63169
415,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-], Cc5cc(C(O)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,80.0,20.0,0.0,20.0,100.0,1,OHCond(mS/cm),6.2
416,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-], Cc5cc(C(O)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,80.0,20.0,0.0,80.0,100.0,1,OHCond(mS/cm),12.1
417,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[Br-], Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,21.0,79.0,0.0,20.0,100.0,1,OHCond(mS/cm),13.6
418,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[Br-], Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,21.0,79.0,0.0,80.0,100.0,1,OHCond(mS/cm),23.4
419,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-], Cc5cc(C(O)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,77.0,23.0,0.0,20.0,100.0,1,OHCond(mS/cm),7.9
420,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-], Cc5cc(C(O)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,77.0,23.0,0.0,80.0,100.0,1,OHCond(mS/cm),14.0
421,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[Br-], Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,36.0,64.0,0.0,20.0,100.0,1,OHCond(mS/cm),19.2
422,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[Br-], Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,36.0,64.0,0.0,80.0,100.0,1,OHCond(mS/cm),39.8
423,Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[OH-], Cc6cc(C(O)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[OH-],*CC*,80.0,20.0,0.0,20.0,100.0,1,OHCond(mS/cm),2.2
424,Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[OH-], Cc6cc(C(O)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[OH-],*CC*,80.0,20.0,0.0,80.0,100.0,1,OHCond(mS/cm),5.5
425,Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[Br-], Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[OH-],*CC*,42.0,58.0,0.0,20.0,100.0,1,OHCond(mS/cm),13.7
426,Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[Br-], Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[OH-],*CC*,42.0,58.0,0.0,80.0,100.0,1,OHCond(mS/cm),25.4
427,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[Br-], Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,21.0,79.0,0.0,80.0,100.0,1,OHCond(mS/cm),23.71
428,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[Br-], Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,21.0,79.0,0.0,60.0,100.0,1,OHCond(mS/cm),18.42
429,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[Br-], Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,21.0,79.0,0.0,40.0,100.0,1,OHCond(mS/cm),15.84
430,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[Br-], Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,21.0,79.0,0.0,20.0,100.0,1,OHCond(mS/cm),13.39
431,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[Br-], Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,36.0,64.0,0.0,80.0,100.0,1,OHCond(mS/cm),39.99
432,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[Br-], Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,36.0,64.0,0.0,60.0,100.0,1,OHCond(mS/cm),27.32
433,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[Br-], Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,36.0,64.0,0.0,40.0,100.0,1,OHCond(mS/cm),22.09
434,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[Br-], Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,36.0,64.0,0.0,20.0,100.0,1,OHCond(mS/cm),19.25
435,Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[Br-], Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[OH-],*CC*,42.0,58.0,0.0,80.0,100.0,1,OHCond(mS/cm),25.34
436,Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[Br-], Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[OH-],*CC*,42.0,58.0,0.0,60.0,100.0,1,OHCond(mS/cm),23.19
437,Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[Br-], Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[OH-],*CC*,42.0,58.0,0.0,40.0,100.0,1,OHCond(mS/cm),15.36
438,Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[Br-], Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[OH-],*CC*,42.0,58.0,0.0,20.0,100.0,1,OHCond(mS/cm),13.75
439,C(C*)*,C[N+](C)(C)CCCCCCNC(C*)*.[OH-],*CC*,87.0,13.0,0.0,40.0,100.0,0,OHCond(mS/cm),54.91
440,C(C*)*,C[N+](C)(C)CCCCCCNC(C*)*.[OH-],*CC*,87.0,13.0,0.0,50.0,100.0,0,OHCond(mS/cm),67.17
441,C(C*)*,C[N+](C)(C)CCCCCCNC(C*)*.[OH-],*CC*,87.0,13.0,0.0,60.0,100.0,0,OHCond(mS/cm),85.57
442,C(C*)*,C[N+](C)(C)CCCCCCNC(C*)*.[OH-],*CC*,87.0,13.0,0.0,70.0,100.0,0,OHCond(mS/cm),98.77
443,C(C*)*,C[N+](C)(C)CCCCCCNC(C*)*.[OH-],*CC*,87.0,13.0,0.0,80.0,100.0,0,OHCond(mS/cm),104.43
444,C(C*)*,C[N+](C)(CCCCCCN(CCCCCC[N+](C)(C)C)C(*)C*)C.[OH-],*CC*,87.0,13.0,0.0,40.0,100.0,0,OHCond(mS/cm),74.25
445,C(C*)*,C[N+](C)(CCCCCCN(CCCCCC[N+](C)(C)C)C(*)C*)C.[OH-],*CC*,87.0,13.0,0.0,50.0,100.0,0,OHCond(mS/cm),89.34
446,C(C*)*,C[N+](C)(CCCCCCN(CCCCCC[N+](C)(C)C)C(*)C*)C.[OH-],*CC*,87.0,13.0,0.0,60.0,100.0,0,OHCond(mS/cm),104.43
447,C(C*)*,C[N+](C)(CCCCCCN(CCCCCC[N+](C)(C)C)C(*)C*)C.[OH-],*CC*,87.0,13.0,0.0,70.0,100.0,0,OHCond(mS/cm),119.06
448,C(C*)*,C[N+](C)(CCCCCCN(CCCCCC[N+](C)(C)C)C(*)C*)C.[OH-],*CC*,87.0,13.0,0.0,80.0,100.0,0,OHCond(mS/cm),128.96
449,C(C*)*,C[N+]1(CCCCCCNC(C*)*)CCCCC1.[OH-],*CC*,87.0,13.0,0.0,40.0,100.0,0,OHCond(mS/cm),25.66
450,C(C*)*,C[N+]1(CCCCCCNC(C*)*)CCCCC1.[OH-],*CC*,87.0,13.0,0.0,50.0,100.0,0,OHCond(mS/cm),33.21
451,C(C*)*,C[N+]1(CCCCCCNC(C*)*)CCCCC1.[OH-],*CC*,87.0,13.0,0.0,60.0,100.0,0,OHCond(mS/cm),43.11
452,C(C*)*,C[N+]1(CCCCCCNC(C*)*)CCCCC1.[OH-],*CC*,87.0,13.0,0.0,70.0,100.0,0,OHCond(mS/cm),53.96
453,C(C*)*,C[N+]1(CCCCCCNC(C*)*)CCCCC1.[OH-],*CC*,87.0,13.0,0.0,80.0,100.0,0,OHCond(mS/cm),61.51
454,C(C*)*,C[N+]1(CCCCC1)CCCCCCN(CCCCCC[N+]2(C)CCCC2)C(*)C*.[OH-],*CC*,87.0,13.0,0.0,40.0,100.0,0,OHCond(mS/cm),58.68
455,C(C*)*,C[N+]1(CCCCC1)CCCCCCN(CCCCCC[N+]2(C)CCCC2)C(*)C*.[OH-],*CC*,87.0,13.0,0.0,50.0,100.0,0,OHCond(mS/cm),73.3
456,C(C*)*,C[N+]1(CCCCC1)CCCCCCN(CCCCCC[N+]2(C)CCCC2)C(*)C*.[OH-],*CC*,87.0,13.0,0.0,60.0,100.0,0,OHCond(mS/cm),89.34
457,C(C*)*,C[N+]1(CCCCC1)CCCCCCN(CCCCCC[N+]2(C)CCCC2)C(*)C*.[OH-],*CC*,87.0,13.0,0.0,70.0,100.0,0,OHCond(mS/cm),106.79
458,C(C*)*,C[N+]1(CCCCC1)CCCCCCN(CCCCCC[N+]2(C)CCCC2)C(*)C*.[OH-],*CC*,87.0,13.0,0.0,80.0,100.0,0,OHCond(mS/cm),119.06
459,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[Br-],Cc1cc(*)cc(C)c1O*,*CC*,37.0,63.0,0.0,25.0,100.0,1,WU(wt%),17.4
460,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[Br-],Cc1cc(*)cc(C)c1O*,*CC*,37.0,63.0,0.0,80.0,100.0,1,WU(wt%),36.8
461,*CC(*)C,C[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,20.0,100.0,1,WU(wt%),34.0
462,*CC(*)C,C[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,40.0,100.0,1,WU(wt%),35.2
463,*CC(*)C,C[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,60.0,100.0,1,WU(wt%),36.1
464,*CC(*)C,C[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,80.0,100.0,1,WU(wt%),37.2
465,*CC(*)C,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,20.0,100.0,1,WU(wt%),36.5
466,*CC(*)C,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,40.0,100.0,1,WU(wt%),37.7
467,*CC(*)C,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,60.0,100.0,1,WU(wt%),39.0
468,*CC(*)C,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,80.0,100.0,1,WU(wt%),40.3
469,*CC(*)C,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,93.0,7.0,0.0,20.0,100.0,1,WU(wt%),8.3
470,CC(CCCC*)(CCC*)C[N+](C)(C)C,C(CCCC*)CCC*,*CC*,29.0,71.0,0.0,20.0,100.0,1,WU(wt%),97.0
471,CC(CCCC*)(CCC*)C[N+](C)(C)C,C(CCCC*)CCC*,*CC*,33.0,67.0,0.0,20.0,100.0,1,WU(wt%),132.0
472,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[N+](C)(C)Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4.[OH-],C[N+](C)(C)Cc4cc(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)ccc4O*.[OH-],70.4,14.8,14.8,30.0,100.0,1,WU(wt%),17.17
473,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[N+](C)(C)Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4.[OH-],C[N+](C)(C)Cc4cc(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)ccc4O*.[OH-],61.4,19.3,19.3,30.0,100.0,1,WU(wt%),26.9
474,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[N+](C)(C)Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4.[OH-],C[N+](C)(C)Cc4cc(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)ccc4O*.[OH-],54.6,22.7,22.7,30.0,100.0,1,WU(wt%),31.8
475,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[N+](C)(C)Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4.[OH-],C[N+](C)(C)Cc4cc(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)ccc4O*.[OH-],51.4,24.3,24.3,30.0,100.0,1,WU(wt%),39.7
476,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[N+](C)(C)Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4.[OH-],C[N+](C)(C)Cc4cc(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)ccc4O*.[OH-],46.0,27.0,27.0,30.0,100.0,1,WU(wt%),60.5
477,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[N+](C)(C)Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4.[OH-],C[N+](C)(C)Cc4cc(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)ccc4O*.[OH-],44.4,27.8,27.8,30.0,100.0,1,WU(wt%),67.8
478,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[N+](C)(C)Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4.[OH-],C[N+](C)(C)Cc4cc(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)ccc4O*.[OH-],37.2,31.4,31.4,30.0,100.0,1,WU(wt%),96.7
479,Cc1cc(*)cc(C)c1O*,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*.[OH-],*CC*,80.0,20.0,0.0,20.0,100.0,1,WU(wt%),8.2
480,Cc1cc(*)cc(C)c1O*,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*.[OH-],*CC*,70.0,30.0,0.0,20.0,100.0,1,WU(wt%),13.5
481,Cc1cc(*)cc(C)c1O*,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*.[OH-],*CC*,60.0,40.0,0.0,20.0,100.0,1,WU(wt%),16.2
482,Cc1cc(*)cc(C)c1O*,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*.[OH-],*CC*,45.0,55.0,0.0,20.0,100.0,1,WU(wt%),20.4
483,Cn4cc[n+](CCCCCCOc1cc(O*)ccc1Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c4.[Br-],O=S(=O)(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,55.0,45.0,0.0,30.0,100.0,1,WU(wt%),5.73
