SN,smiles,eib
1182,[*]CC(S1)=CC=C1CC(S2)=CC=C2[*],3.2118340807231407
1183,[*]c1ccc(Nc2cc(C)c([*])s2)cc1,3.2122125869626177
1184,[*]CCOC(=O)C(=O)O[*],3.2146417246143564
1185,[*]CNCC(S1)=CC=C1[*],3.2153604959579463
1186,[*]c1sc([*])c2c1OCC(CCCCCC)O2,3.21775175032951
1187,[*]Nc1ccc([*])c(Cl)c1Cl,3.2190021835125675
1188,[*]Cc1ccc(CNC(=O)CCCCCCCCCCC(=O)N[*])cc1,3.220208220661121
1189,[*]Oc1ccc(P(C)(=O)c2ccc([*])cc2)cc1,3.2214192157844
1190,[*]CC(C[N-][N+]#N)(C[N-][N+]#N)CO[*],3.2224942124651403
1191,[*]NC(c1ccccc1)C(C)(C)C([*])=O,3.2229928843309863
1192,[*]Oc1cccc(OC2(F)C([*])(F)C(F)(F)C2(F)F)c1,3.2261698237694887
1193,NC(C=C1)=CC=C1C(C=C2)=CC=C2O,3.2274725113481444
1194,[*]Oc1ccc(C(C)(CCC#N)c2ccc(OC([*])=O)c(C)c2)cc1C,3.228484536215092
1195,[*]C(F)C([*])(F)F,3.230630405786142
1196,[*]OC(=O)CCCCCCCCCCC([*])=O,3.231438097360515
1197,[*]NC(=O)NC(C=C1)=CC=C1[*],3.2322751350659704
1198,[*]CC(C=C1)=CC=C1OC(S2)=CC=C2[*],3.232400478200266
1199,[*]CC([*])c1ccc(CCl)cc1,3.233316784762592
1200,[*]CCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O[*])cc3)cc2)cc1,3.234457339522619
1201,[*]NC(CCC(=O)OC)C([*])=O,3.236903846274678
1202,[*]c1nc2ccc(-c3ccc4nc(C5CC6(CC([*])C6)C5)oc4c3)cc2o1,3.237939339633836
1203,[*]CCCP(CCCCCCCC)CCCNC(=O)C(=O)N[*],3.238235428450669
1204,[*]Oc1ccc(Cc2ccc(Cc3ccc(OC([*])=O)cc3)cc2)cc1,3.239710619494492
1205,[*]CC(C=C1)=CC=C1CC(C=C2)=CC=C2[*],3.2409916151700173
1206,[*]CC(CCl)(CCl)COC(=O)C(=O)O[*],3.244690297406569
1207,[*]c1ccc2c(c1)SC1(CCC3(CC1)Nc1ccc([*])cc1S3)N2,3.2461896947040763
1208,[*]CCOCCOCCOc1ccc(C=C(C)c2ccc(O[*])cc2)cc1,3.247375286515464
1209,[*]CC(S1)=CC=C1NC(S2)=CC=C2[*],3.249070914994704
1210,[*]OC(=O)CCSc1ccc(SCCC([*])=O)cc1,3.2556333984245187
1211,[*]CCOC(=O)Nc1ccc(C(C)(C)c2ccc(NC(=O)O[*])cc2)cc1,3.2564437874286747
1212,[*]OC1CCC(OC(=O)C([*])=O)CC1,3.2579574412411763
1213,[*]Oc1ccc(Oc2ccc(C=NCCN=Cc3ccc([*])cc3)cc2)cc1,3.2581842626372515
1214,[*]Oc1c(CCC)cc([*])cc1-c1ccccc1,3.25940053018838
1215,[*]OC(COC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1)c1ccco1,3.2599831389512284
1216,[*]CC([*])(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,3.261896946502965
1217,[*]C(F)C([*])(F)OC(F)(F)F,3.2628117861334984
1218,[*]CC(OC(C)=O)C1C(=O)N(c2ccccc2)C(=O)C1([*])Cl,3.263296069576993
1219,[*]Oc1cc(Br)cc(Br)c1[*],3.269355133804262
1220,[*]CC(CCl)(CCl)C(=O)O[*],3.2719703779198235
1221,[*]Oc1ccc(C(C)(CCCC)c2ccc(OC([*])=O)cc2)cc1,3.2721655580720865
1222,[*]c1cn([*])c2ccccc12,3.2747027503277257
1223,[*]C(S1)=CC=C1OC(S2)=CC=C2O[*],3.277249714733113
1224,[*]Oc1ccc(-c2ccc(OC(=O)CCCCCC([*])=O)cc2)cc1,3.2801358526030566
1225,[*]NC(C=C1)=CC=C1OC(C=C2)=CC=C2[*],3.280384607542333
1226,[*]CC([*])Br,3.280738256121265
1227,[*]CCOCCOCCOC(=O)C(=O)O[*],3.2829976053499617
1228,[*]Oc1c(Cl)cc(C(C)(C)c2cc(Cl)c(OC(=O)CCCCC([*])=O)c(Cl)c2)cc1Cl,3.2842798980523287
1229,[*]c1ccc(Cc2ccc(N([*])Cc3ccccc3)cc2)cc1,3.2879595655482907
1230,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CCc3ccccc32)cc1,3.291280256676652
1231,[*]Oc1c(-c2ccccc2)cc([*])cc1-c1ccc(C)cc1,3.2920593349482123
1232,[*]CCCc1nc2cc(-c3ccc4[nH]c([*])nc4c3)ccc2[nH]1,3.292748641220216
1233,[*]OCC(F)(F)C(F)(F)C(F)(F)COc1nc(F)nc([*])c1F,3.2932396795945933
1234,C(F)(F)C(F)(F)CC(C=C1)=CC=C1,3.293335259808248
1235,[*]Oc1ccc(N=CNc2ccc([*])cc2)cc1,3.294368236231733
1236,[*]c1[nH]c([*])c2c1CCC2,3.2945002154942817
1237,[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(Cl)c2)cc1C,3.2946694659638536
1238,[*]CCc1ccc([*])c(Br)c1,3.2985305497835133
1239,[*]CC([*])(F)F,3.2989617901365844
1240,[*]c1ccc2c(c1)c1cc([*])ccc1n2CC(=O)NO,3.299192943062061
1241,[*]CC([*])OC(=O)C(F)(F)C(F)(F)F,3.3064612175114965
1242,[*]NC(CCC([*])=O)C(=O)OCc1ccccc1,3.3073951085386395
1243,[*]OCCOc1cc([*])nc2ccccc12,3.3081923032004545
1244,[*]Cc1ccc(COC(=O)CC(=O)O[*])cc1,3.310017911614373
1245,[*]CC([*])c1cccs1,3.310409462877828
1246,[*]Oc1ccc(-c2ccc(Oc3ccc(C(C)(C)c4ccc([*])cc4)cc3)cc2)cc1,3.3110998092015613
1247,[*]OC(CC)(CC)C([*])=O,3.3128120101947074
1248,[*]CC([*])c1nc(C)nc(C)n1,3.3144774943120616
1249,[*]CC([*])OC(=O)c1ccc(OC(C)=O)cc1,3.314907892223001
1250,[*]Oc1cccc([*])c1,3.3186772723476428
1251,[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C[*],3.3206775505142083
1252,C(F)(F)C(F)(F)C(C=C1)=CC=C1O,3.3272698777427765
1253,[*]CC([*])(F)Cl,3.3314182876467875
1254,[*]Nc1ccc([*])cc1CO,3.33480396122834
1255,[*]C=CC(C(=O)OC)C([*])c1ccccc1,3.3358515922366734
1256,[*]OC1(F)C(C)C(C)(C2(Cl)CNCNC2[*])CC1(C)C,3.338642919835897
1257,[*]c1cc(CCCCCC)c([*])[nH]1,3.34162325137905
1258,[*]CC([*])c1ccccc1Cl,3.34246559489165
1259,[*]CCCC(Cl)C([*])Cl,3.3436083402398857
1260,[*]CNOC(C=C1)=CC=C1[*],3.3452071545204523
1261,[*]c1cc(OCC)c([*])cc1OC,3.345273194655824
1262,[*]CCCCCCCCOC(=O)NCc1ccc(CNC(=O)O[*])cc1,3.347741506514743
1263,[*]C=C([*])CNS(=O)(=O)Cc1ccccc1,3.347989659539452
1264,[*]CC([*])(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.348506198630732
1265,[*]C(C=C1)=CC=C1OC(S2)=CC=C2O[*],3.3488294556866234
1266,[*]c1nc(Oc2ccccc2)nc(N([*])c2ccccc2)n1,3.349666148128663
1267,[*]CCCC(C=C1)=CC=C1[*],3.350324909827781
1268,[*]NC(C=C1)=CC=C1NC(S2)=CC=C2[*],3.3509501476736165
1269,[*]CCCCCCCCCCCCNC(=O)C(=O)N[*],3.3527005672149723
1270,[*]C(F)(F)C([*])(F)OC(F)(F)F,3.3529377415250954
1271,[*]CC(=O)O[*],3.358208819377354
1272,[*]CCCCc1nc2cc3sc([*])nc3cc2s1,3.358659625670228
1273,[*]OC1CCC(OC(=O)NCCNC([*])=O)CC1,3.360943488906236
1274,[*]CCCCCNC(=S)N[*],3.3666995603754044
1275,[*]ON(C(F)(F)C([*])(F)F)C(F)(F)C(F)(F)Br,3.368110040153089
1276,[*]CC([*])C(=O)CC,3.3684311982375483
1277,[*]CCCCc1nc2cc3nc([*])[nH]c3cc2[nH]1,3.3706916957300748
1278,C(=O)NC(=O)NC(=O)NC(S1)=CC=C1N,3.374755010243588
1279,[*]c1sc([*])c(OC)c1OC,3.3770315776720534
1280,[*]c1cc(CCCC(=O)OCC)c([*])[nH]1,3.3774159955026386
1281,[*]Cc1ccc(COC(=O)CCCCCC(=O)O[*])cc1,3.3782424530950257
1282,[*]CCOC(=O)CCSCCC(=O)O[*],3.379108778609904
1283,[*]Nc1cc(C)c([*])cc1OC,3.3811390558754666
1284,[*]CC([*])C(=O)Oc1cccc(C)c1,3.38276700568294
1285,[*]CC(Cl)(C#N)C1C=CC([*])CC1,3.3851710864478006
1286,[*]Oc1ccc(Sc2ccc(Sc3ccc(Sc4ccc([*])cc4)cc3)cc2)cc1,3.3866799541477035
1287,[*]CC([*])C(=O)Oc1ccc(OC)cc1,3.387780652342261
1288,[*]Nc1ccc([*])cc1,3.38834557791778
1289,[*]NC(C=C1)=CC=C1OC(S2)=CC=C2[*],3.393143975546326
1290,[*]Oc1ccc(CCCCCCc2ccc(OC(=O)CCC([*])=O)cc2)cc1,3.3942764271904617
1291,[*]Cc1ccc(CNC(=O)CCCCCCCCCCCCCC(=O)N[*])cc1,3.3951856205605155
1292,[*]Oc1ccc(C(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,3.396645247152461
1293,[*]CC(C=C1)=CC=C1CC(S2)=CC=C2[*],3.3996928158575583
1294,[*]OC(C)CCCCC([*])=O,3.4003367373645133
1295,[*]C=CC1CC([*])C2C(=O)N(c3ccc(C)cc3)C(=O)C12,3.4010581263013364
1296,C(F)(F)C(F)(F)CN,3.406489240710347
1297,[*]CCN([*])C(=O)c1c(F)cc(F)cc1F,3.407686763044235
1298,[*]CCC(=O)Oc1ccc(OC(=O)CCN2CCN([*])C(C)C2)cc1,3.407966530147631
1299,[*]CC([*])(C#N)C(=O)OCC(C)C,3.4088341752110685
1300,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CC3CCC2C3)cc1,3.411834693341681
1301,[*]COC(C=C1)=CC=C1O[*],3.4141215380983567
1302,[*]COC(S1)=CC=C1O[*],3.414425007106083
1303,[*]COC(=O)OCC1OC(OCC)(OCC)OC1[*],3.4156622165082915
1304,[*]C=Nc1cc(NC(=O)NCCNCCNO[*])ccc1C,3.4159802078874693
1305,[*]Oc1ccc(C(C)c2ccc(OC([*])=O)c(C)c2)cc1C,3.41694229165975
1306,[*]NC(Cc1ccc(O)cc1)C([*])=O,3.418026175365301
1307,[*]CC([*])(Cl)C(=O)OCC,3.4206827293364133
1308,[*]CC(C=C1)=CC=C1NC(C=C2)=CC=C2[*],3.4213816106335937
1309,[*]CC=CCOC(=O)NCCCCCCNC(=O)O[*],3.422248803582844
1310,[*]Cc1ccc(COC(=O)O[*])cc1,3.42268497172776
1311,[*]Oc1ccc(C(c2ccccc2)c2ccc(OC([*])=O)cc2C)c(C)c1,3.4259960841018766
1312,[*]CCCCCCOC(=O)CCC=CCCC(=O)O[*],3.426924576392856
1313,[*]NC(C)(C)C([*])=O,3.4318544142521583
1314,[*]C(F)(F)C([*])(F)OC(F)(F)C(F)(F)F,3.432100858388204
1315,[*]CCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],3.433671948052436
1316,[*]c1cc(C)c([*])[nH]1,3.436154509974666
1317,[*]CCCC(S1)=CC=C1[*],3.4374528875036887
1318,[*]ON(C(F)(F)F)C(F)(C([*])(F)F)C(F)(F)F,3.4380410346589385
1319,[*]CCCCCCc1nc2cc3sc([*])nc3cc2s1,3.4432001986522947
1320,[*]OC([*])CCC#N,3.451396829817848
1321,[*]CCSSCCOCO[*],3.4536524679272347
1322,[*]Oc1ccc(C(C)(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,3.4559321088031623
1323,CC(C=C1)=CC=C1C,3.456602118372796
1324,[*]CC(=O)N[*],3.4632362746568064
1325,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)OCCCCOC([*])=O)cc2)cc1,3.463308089453818
1326,[*]CC([*])c1ccc(C)nc1,3.470969022815674
1327,[*]c1ccc([*])n1CCCCCC,3.4718330182977573
1328,CC(C1=CC=CC=N1)CC(C2=CC=CC=N2)CC(C3=CC=CC=N3),3.473679967624281
1329,[*]C(C=C1)=CC=C1OC(C=C2)=CC=C2O[*],3.474503010875788
1330,[*]Nc1ccc([*])cc1N,3.4790969722907983
1331,[*]Oc1ccc2c(c1)C(C)(c1ccc(OC([*])=O)cc1)CC2(C)C,3.480866080439254
1332,C(=O)NC(=O)OC(=O)NCN,3.4833028274349216
1333,[*]CCOC(=O)COCC(=O)O[*],3.4848385185530915
1334,[*]Cc1cccc([*])c1O,3.487000270352864
1335,[*]c1ccc([*])n1C(C)C(=O)OC,3.4886717817162967
1336,[*]CC(O[*])C(F)(F)F,3.4936681923022164
1337,[*]CCCCCCNC(=O)CCP(=O)(CCC(=O)N[*])c1ccccc1,3.4964254108425887
1338,[*]CC([*])OC(=O)C(Cl)(Cl)Cl,3.4977803619501744
1339,[*]CCN(CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O[*])cc2)cc1)c1ccccc1,3.4983296396686816
1340,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CCCCCC2)cc1,3.4983788144589925
1341,[*]CC([*])n1cc2ccccc2n1,3.4999077853513016
1342,[*]C=C(F)C(F)(F)C[*],3.5010852889258124
1343,[*]CC([*])(C)C(=O)Oc1ccc2ccccc2c1,3.5036285450711966
1344,[*]Sc1ccc(Cc2ccc(SC([*])=O)cc2)cc1,3.5093811769676475
1345,[*]C=CC1CC([*])C(C(F)(F)F)(C(F)(F)F)C1(F)F,3.5110378033826386
1346,[*]CC([*])C(=O)Oc1ccc(Cl)cc1,3.5111881000497287
1347,[*]CC(C)(N=C=O)C1C(=O)OC(=O)C1[*],3.511993388689757
1348,[*]Oc1c(C)cc([*])cc1C,3.5128207714298023
1349,[*]CC(C=C1)=CC=C1NC(S2)=CC=C2[*],3.5128609595136635
1350,[*]c1ccc([*])c(N(C)C)c1,3.512884266201484
1351,[*]CC(c1ccccc1)c1ccc([*])cc1,3.513508595313481
1352,[*]OC(=O)Oc1ccc(OC(=O)OC2CC3CC([*])CC(C2)O3)cc1,3.513896485349384
1353,[*]CC([*])(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.515044650744908
1354,[*]CC([*])(C)C(=O)OCc1ccc(Cl)cc1Cl,3.5161841481625693
1355,[*]OC(F)(F)C(F)(F)C(F)(F)C([*])(F)F,3.517156838861093
1356,[*]Cc1cc(C)c([*])cc1C,3.5203567849301995
1357,[*]NC(Cc1c[nH]c2ccccc12)C([*])=O,3.5241233238926992
1358,[*]CC([*])C(=O)N(O)c1ccc(Cl)cc1,3.5271362890122444
1359,[*]CC(O)COC(=O)CCCCC(=O)OCC(O)COc1ccc(O[*])cc1,3.527326202289772
1360,[*]CCCN[*],3.528860739879312
1361,[*]CC([*])C(=O)O,3.5299056689192523
1362,[*]CCN([*])C(=O)CO,3.5311967270942404
1363,[*]CC([*])OC=O,3.5334892369279216
1364,[*]Cc1ccc(-c2ccc(CSC(=O)c3cccc(C(=O)S[*])c3)cc2)cc1,3.533768119305856
1365,[*]Oc1cccc(NC(=O)Nc2ccc(Cc3ccc(NC([*])=O)cc3)cc2)c1,3.5369704910141384
1366,[*]Cc1ccc(COC(=O)CCC(=O)O[*])cc1,3.5390935118255125
1367,[*]Oc1cccc(OC(=O)C2CC2C([*])=O)c1,3.540264627185888
1368,[*]CCN([*])C(=O)c1c(F)cccc1F,3.5403877320905965
1369,[*]NNC(=O)CCC(=O)NNC(=O)CCCCC([*])=O,3.5404544792758545
1370,[*]CCOC(=O)Nc1c(C)c(C)c(NC(=O)O[*])c(C)c1C,3.5424958021776125
1371,[*]CC/C=C\[*](Cl),3.5452122308166394
1372,[*]OC(C)COC(=O)CCCCS(=O)(=O)CCCCC([*])=O,3.5472380975353777
1373,[*]CCCCCCOC(=O)SSC(=O)O[*],3.5525494433860065
1374,[*]Oc1c(C)cc([*])cc1C(C)CCCCC,3.5544334536091644
1375,[*]COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCc3cocc3[*])cc2)cc1,3.557200558596344
1376,[*]C=CC(=C(C)C)C([*])=C(C)C,3.5582900858616733
1377,[*]c1ccc(C2C(c3ccccn3)C([*])C2c2ccccn2)cc1,3.558494307297384
1378,[*]OC(C=C)CC([*])=O,3.5594320262235435
1379,[*]OC(=O)CCCCCCC([*])=O,3.559525528144192
1380,[*]CCc1ccc([*])cc1,3.5607091736760634
1381,[*]C#CC#CCCCCCCCC[*],3.563946462473372
1382,[*]CC([*])C(=O)OCF,3.5640525510626286
1383,[*]Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC(=O)CCCCCCCCC([*])=O)cc2)cc1,3.5683208141448564
1384,[*]CC(COc1c(Cl)cc(Cl)cc1Cl)O[*],3.568608012743099
1385,[*]C(=O)OCCCCOC(=O)N1CCN([*])CC1,3.5725318608413685
1386,[*]OC(c1ccc(Cl)cc1)C(C)(C)C([*])=O,3.572768980832129
1387,[*]OC([*])C(Cl)Cl,3.5739096307771363
1388,[*]NC(C)C(=O)NC(C([*])=O)C(C)C,3.573938994692033
1389,[*]OC(=O)OC1COC2C([*])COC12,3.5765935505862667
1390,[*]NC(CC([*])=O)C(=O)OCC,3.5783074763130363
1391,[*]CCCNC(=O)C(OC)C(OC)C(=O)N[*],3.578633590371893
1392,[*]CC(C=C1)=CC=C1NO[*],3.5810164835939595
1393,[*]COC(=O)O[*],3.587251528788061
1394,[*]CCCCOC(=O)Cc1ccc(CC(=O)O[*])cc1,3.5891943098710986
1395,[*]CC([*])C(=O)C(C)(C)C,3.5904450336542464
1396,[*]CC(Cl)C(Cl)C([*])Cl,3.5954208159232093
1397,[*]CC(C)CCCCC(=O)N[*],3.5955934750219574
1398,[*]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)O[*],3.5972274463166496
1399,[*]CC([*])C(=O)OCC=C,3.597512951289398
1400,[*]CCCN([*])C(=O)c1ccccc1,3.5978923578199784
1401,[*]CC([*])n1c2ccc(I)cc2c2cc(I)ccc21,3.5984389631584497
1402,[*]CC([*])c1c(F)c(F)c(OC)c(F)c1F,3.5995241134105163
1403,[*]CCCCCOC(=O)c1cccc(C(=O)O[*])c1,3.600116003197649
1404,[*]CC([*])=C,3.600661034623031
1405,[*]CNC(=O)CCCC(=O)N[*],3.600990333886537
1406,[*]Oc1cc(C)c([*])cc1C,3.6053121284487113
1407,[*]Nc1ccc([*])cc1CCC,3.6089966372921016
1408,CNC(=O)ONC(=O)NO,3.6112893569948015
1409,[*]Oc1c(C)cc([*])cc1C(C)CCCCCC,3.611625748061416
1410,[*]Nc1ccc([*])cc1C(C)C,3.6171397619029135
1411,[*]Oc1ccc(C(CCC)(CCC)c2ccc(OC([*])=O)cc2)cc1,3.622483847036653
1412,[*]CCCC(=O)N[*],3.6226241306966274
1413,[*]CNC(=S)O[*],3.622993323669357
1414,[*]CC(CBr)O[*],3.6268114812841072
1415,[*]CCc1ccc([*])s1,3.628437285235648
1416,[*]CCSSCCO[*],3.628896458839197
1417,[*]CCCCCCCCCCNC(=O)N[*],3.6314333741184055
1418,[*]CCCCCCCCCCCCOC(=O)CC=CCC(=O)O[*],3.6338240200945218
1419,[*]CC#CCOC(=O)NCCCCCCNC(=O)O[*],3.638699073841311
1420,[*]CCC([*])O,3.642191714349521
1421,[*]Nc1ccc([*])cc1CC,3.643426318695685
1422,[*]C=C(C)CC(C#N)CC[*],3.646407259193121
1423,[*]NC(CSSCc1ccccc1)C([*])=O,3.6481237828974
1424,C(=O)NC(=O)CNC(=O)ON,3.6534208434540174
1425,[*]Nc1cc([*])ccc1CCCCCC,3.6539330516825217
1426,C(=O)NONC(=O)NC(S1)=CC=C1N,3.656179259087996
1427,[*]CC([*])(F)C(=O)OCCC,3.6562637067846953
1428,C(=O)NC(=O)NCCCN,3.656297105415832
1429,[*]CC([*])O,3.6569595740235807
1430,[*]CNC(=O)N[*],3.6578053107693376
1431,O([*])C(=O)Oc1c(C)cc(cc1)C(C)(C)c1cc(C)c(cc1)([*]),3.6597175655811696
1432,[*]CCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O[*],3.6597210797094335
1433,[*]CCc1ccc(Cc2ccc(CCS[*])cc2)cc1,3.660169447790509
1434,[*]CC([*])CO,3.6637556681174623
1435,[*]CCC(C=C1)=CC=C1O[*],3.6645956640464648
1436,[*]c1ccc([*])c(OC)c1N,3.664878002512708
1437,[*]CC1CC1COC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,3.6649754528577305
1438,[*]Oc1ccc(Cc2ccc(OC([*])=O)cc2)cc1,3.66540169410345
1439,[*]NC(Cc1ccccc1)C([*])=O,3.665422086490252
1440,[*]Oc1cc(Cl)cc(Cl)c1[*],3.6659224529906247
1441,[*]CC([*])OC(=O)C(F)(F)F,3.6695385006852166
1442,[*]C1CC([*])OC(O)O1,3.669763247278872
1443,[*]NC(C)C([*])=O,3.679329652575692
1444,[*]NC(C)(CC)C([*])=O,3.681499018148728
1445,[*]CCCCC(Cl)(Cl)C(=O)N[*],3.683287932826712
1446,[*]CCc1ccc([*])c(Cl)c1Cl,3.6861687431819217
1447,[*]Nc1ccc([*])cc1C,3.687232157387937
1448,[*]CCC(C)(C)CC(C)CNC(=O)CCCCC(=O)N[*],3.687300109666927
1449,[*]OC(=C)CC([*])=O,3.6898100164518346
1450,[*]CC([*])C(=O)OCC(F)(F)C(F)(F)OC(F)(F)F,3.6940992277056015
1451,[*]Oc1cc(OC)c([*])cc1OC,3.6954047465297832
1452,[*]CC(CCl)(CCl)COC(=O)CCC(=O)O[*],3.7011140983360535
1453,[*]CC([*])C(F)(F)F,3.7011340059090254
1454,[*]N=P([*])(Oc1cccc(Cl)c1)Oc1cccc(Cl)c1,3.7017578152625874
1455,[*]CC(C)(C)C1C(=O)N(c2ccccc2C)C(=O)C1[*],3.702707422376816
1456,[*]CCCCOC(=O)CCCCSCCCCC(=O)O[*],3.702814789504052
1457,[*]CC(CBr)(CBr)CO[*],3.7028816613630338
1458,[*]C=CC1CC([*])C2C(=O)N(c3cccc(C)c3)C(=O)C12,3.703088258504672
1459,COC(=O)NCCNC,3.7035773217216255
1460,[*]CC([*])n1c(C)c(C)c2ccccc21,3.706667722665915
1461,[*]CONO[*],3.706869307796424
1462,[*]Oc1ccc(C(C)(C)c2ccc(Oc3nc([*])nc(OC)n3)cc2)cc1,3.7100650827731343
1463,[*]CCc1cccc([*])c1,3.7119743697442087
1464,[*]CC([*])c1ccc(C(=O)OCC(C)C)cc1,3.7132759209461903
1465,[*]C1C=C(CCCCCC)C([*])S1,3.713434783141959
1466,[*]OC(F)(C([*])(F)F)C(F)(F)F,3.7134467789300336
1467,[*]CCCCCOC(=O)NCCCCCCNC(=O)O[*],3.7136387780036832
1468,[*]CCCCCCNC(=O)CCC=CCCC(=O)N[*],3.715272334638711
1469,[*]C(F)(F)C(F)(F)C(F)(F)C([*])(F)C(F)(F)F,3.715316413987249
1470,[*]c1cc(CCCCCCCCCCCCCCCC)c([*])[nH]1,3.71643681084826
1471,[*]NC(CC([*])=O)C(=O)OC,3.722328102175248
1472,[*]C(=O)C1CCCN1[*],3.7223489900252487
1473,[*]CCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,3.723777250149493
1474,[*]C=CCC(C[*])(c1ccccc1)c1ccccc1,3.7248395949058017
1475,[*]C=CC(CN)C([*])C(=O)O,3.7267211123774246
1476,[*]Nc1ccc(-c2ccc(NC(=O)Cc3cc(CC([*])=O)c(C)cc3C)cc2)cc1,3.7297873323230446
1477,[*]CC(C)/C=C\[*](C),3.7314421328144975
1478,[*]CCN[*],3.733477392581305
1479,[*]CNC(S1)=CC=C1O[*],3.737211326354627
1480,[*]CCCCC(=O)N[*],3.7375546858605135
1481,[*]CC([*])N,3.7402334748397306
1482,[*]OC(=O)CCC(=O)OC1COC2C([*])COC12,3.741253275196189
1483,[*]CC([*])N1CCCC1=S,3.745740704910562
1484,[*]NC(C)(C)C(C)(C)C([*])=O,3.7463346653429097
1485,[*]CC([*])C(=O)N(O)c1ccc(C)cc1,3.748840143764192
1486,[*]CC(O)COc1ccc(O[*])cc1,3.751789886877754
1487,[*]CC([*])(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.755117625060052
1488,[*]CCCCNC(=O)C(OC)C(OC)C(=O)N[*],3.756228355604277
1489,[*]OC(=O)CCCCCCCCC([*])=O,3.7563963976161503
1490,COCOCCCO,3.7576709571519262
1491,[*]CC([*])n1ccnc1,3.7576836851192574
1492,[*]CCC(C)CC(=O)O[*],3.757759667476007
1493,[*]OC1CCC(OC([*])=O)CC1,3.759198559576388
1494,[*]C1C=C(C)C([*])S1,3.759496115460824
1495,[*]CCCCCCCCOC(=O)NCCCCCCNC(=O)O[*],3.759645973111764
1496,[*]CCCCCNC(=O)N[*],3.7604522460277887
1497,[*]CCCCCCOC(=O)CC=CCC(=O)O[*],3.7626816034584647
1498,[*]OC1C(C)(C)C([*])C1(C)C,3.763703581439757
1499,[*]CC([*])C(=O)NCO,3.7641914800425695
1500,[*]Oc1ccc(C(C)c2ccc(OC([*])=O)cc2)cc1,3.7646615080120727
1501,[*]CCNC(S1)=CC=C1[*],3.766861411803871
1502,[*]CCOC(=O)CC(=O)O[*],3.769990563063472
1503,[*]NCc1cc(C(=O)O)cc(CNc2nc(-c3csc([*])n3)cs2)c1N,3.772880881035997
1504,[*]C([*])O,3.776381918816245
1505,[*]CCCN([*])C(C)=O,3.776396799444344
1506,[*]CCC(Cl)=C([*])Cl,3.7814054844468266
1507,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)CCCCC([*])=O)cc2)cc1,3.7818161297045534
1508,[*]C[*],3.782229466660142
1509,[*]CC1CCC(CNC(=O)c2cc(C(=O)N[*])cc(C(C)(C)C)c2)CC1,3.784980580983969
1510,[*]NC(CCCCNC(=O)NCCNC([*])=O)C(=O)OC,3.784995569075925
1511,[*]CC([*])C(=O)NC,3.7853885186535097
1512,[*]Oc1c(C)cc(C(C)(C)c2cc(C)c(OC([*])=O)c(C)c2)cc1C,3.787716478732936
1513,[*]CC([*])(C)C(=O)OCc1ccc(Cl)cc1,3.7887470913021897
1514,[*]CC(O)COc1cccc(O[*])c1,3.788755673206405
1515,[*]CCCCCc1nnc([*])o1,3.7888875024135023
1516,[*]CCNC(C=C1)=CC=C1[*],3.7889537797479567
1517,[*]CC([*])(C)C#N,3.7898258119932215
1518,[*]C([2H])([2H])C([*])(F)F,3.7926703778802056
1519,O([*])C(=O)Oc1c(C)cc(cc1)C(C)(C)c1ccc(cc1)([*]),3.793260452610855
1520,[*]Cc1ccc(CN2CCN([*])C(C)C2)cc1,3.7943675271895296
1521,[*]SC(C)C([*])=O,3.796046310535008
1522,[*]CS[*],3.7969105778149976
1523,[*]CC(C)(C)COC(=O)NC1CCC(CC2CCC(NC(=O)O[*])CC2)CC1,3.7980253267830295
1524,[*]CC([*])C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,3.798582239193984
1525,[*]CCCCCCCCCCOC(=O)CC=CCC(=O)O[*],3.80032242352035
1526,[*]CC([*])(F)C(=O)OC,3.800515807493978
1527,[*]Nc1cc(C)c([*])cc1C,3.8008085988642906
